threshold,max assoc,n assocs,accuracy,round,n_clusts
0.5,29.0,2980.0,0.6666666666666666,12.0,2.0
0.55,27.0,2758.0,0.6666666666666666,12.0,2.0
0.6000000000000001,25.0,2516.0,0.84,12.0,3.0
0.6500000000000001,23.0,2200.0,0.76,12.0,5.0
0.7000000000000001,21.0,1842.0,0.76,12.0,5.0
0.7500000000000001,19.0,1488.0,0.6666666666666666,12.0,7.0
0.8,14.0,1130.0,0.43333333333333335,12.0,18.0
0.8500000000000001,10.0,802.0,0.34,12.0,28.0
0.9000000000000001,9.0,512.0,0.2,12.0,58.0
0.9500000000000001,8.0,330.0,0.10666666666666667,12.0,94.0
1.0,4.0,186.0,0.06666666666666667,12.0,137.0
0.0,100.0,9642.0,0.6666666666666666,13.0,2.0
0.05,70.0,7738.0,0.6666666666666666,13.0,2.0
0.1,66.0,7018.0,0.6666666666666666,13.0,2.0
0.15000000000000002,60.0,5974.0,0.6666666666666666,13.0,2.0
0.2,53.0,5230.0,0.6666666666666666,13.0,2.0
0.25,50.0,4754.0,0.6666666666666666,13.0,2.0
0.3,41.0,4128.0,0.6666666666666666,13.0,2.0
0.35000000000000003,37.0,3746.0,0.6666666666666666,13.0,2.0
0.4,32.0,3376.0,0.6666666666666666,13.0,2.0
0.45,28.0,3118.0,0.6666666666666666,13.0,2.0
0.5,28.0,2932.0,0.6666666666666666,13.0,2.0
0.55,27.0,2686.0,0.6666666666666666,13.0,2.0
0.6000000000000001,26.0,2424.0,0.6666666666666666,13.0,2.0
0.6500000000000001,23.0,2116.0,0.76,13.0,5.0
0.7000000000000001,23.0,1820.0,0.76,13.0,5.0
0.7500000000000001,17.0,1452.0,0.5266666666666666,13.0,9.0
0.8,14.0,1118.0,0.5133333333333333,13.0,18.0
0.8500000000000001,11.0,826.0,0.4,13.0,27.0
0.9000000000000001,10.0,566.0,0.18666666666666668,13.0,60.0
0.9500000000000001,7.0,312.0,0.11333333333333333,13.0,99.0
1.0,4.0,174.0,0.05333333333333334,13.0,142.0
0.0,78.0,8408.0,0.6666666666666666,14.0,2.0
0.05,63.0,7146.0,0.6666666666666666,14.0,2.0
0.1,57.0,6066.0,0.6666666666666666,14.0,2.0
0.15000000000000002,51.0,5420.0,0.6666666666666666,14.0,2.0
0.2,50.0,4920.0,0.6666666666666666,14.0,2.0
0.25,45.0,4342.0,0.6666666666666666,14.0,2.0
0.3,42.0,3920.0,0.6666666666666666,14.0,2.0
0.35000000000000003,34.0,3622.0,0.6666666666666666,14.0,2.0
0.4,33.0,3334.0,0.6666666666666666,14.0,2.0
0.45,28.0,3054.0,0.6666666666666666,14.0,2.0
0.5,27.0,2816.0,0.6666666666666666,14.0,2.0
0.55,26.0,2632.0,0.6666666666666666,14.0,2.0
