threshold,max assoc,n assocs,accuracy,round,n_clusts
0.7000000000000001,65.0,8019.0,0.5527065527065527,10.0,51
0.7500000000000001,59.0,6437.0,0.5071225071225072,10.0,71
0.8,51.0,4957.0,0.41595441595441596,10.0,93
0.8500000000000001,43.0,3515.0,-1.0,10.0,120
0.9000000000000001,31.0,2099.0,-1.0,10.0,155
0.9500000000000001,16.0,1033.0,-1.0,10.0,230
1.0,5.0,411.0,-1.0,10.0,333
0.0,293.0,66557.0,0.5042735042735043,11.0,74
0.05,202.0,49191.0,0.5042735042735043,11.0,74
0.1,176.0,39317.0,0.5042735042735043,11.0,74
0.15000000000000002,161.0,32645.0,0.5042735042735043,11.0,74
0.2,147.0,28405.0,0.5042735042735043,11.0,74
0.25,135.0,25317.0,0.5042735042735043,11.0,74
0.3,123.0,22757.0,0.5042735042735043,11.0,74
0.35000000000000003,112.0,20403.0,0.5042735042735043,11.0,74
0.4,105.0,18039.0,0.5042735042735043,11.0,74
0.45,84.0,15873.0,0.5042735042735043,11.0,74
0.5,77.0,13861.0,0.6438746438746439,11.0,3
0.55,74.0,12081.0,0.6495726495726496,11.0,12
0.6000000000000001,69.0,10457.0,0.47293447293447294,11.0,22
0.6500000000000001,67.0,9065.0,0.43874643874643876,11.0,37
0.7000000000000001,63.0,7653.0,0.5213675213675214,11.0,60
0.7500000000000001,56.0,6207.0,0.5042735042735043,11.0,74
0.8,51.0,4729.0,0.46438746438746437,11.0,90
0.8500000000000001,41.0,3181.0,-1.0,11.0,115
0.9000000000000001,24.0,1815.0,-1.0,11.0,156
0.9500000000000001,12.0,851.0,-1.0,11.0,238
1.0,5.0,387.0,-1.0,11.0,339
0.0,322.0,69091.0,0.6438746438746439,12.0,2
0.05,209.0,53555.0,0.6438746438746439,12.0,2
0.1,175.0,39797.0,0.6438746438746439,12.0,2
0.15000000000000002,163.0,33011.0,0.6438746438746439,12.0,2
0.2,149.0,28895.0,0.6438746438746439,12.0,2
0.25,135.0,25821.0,0.6438746438746439,12.0,2
0.3,126.0,23205.0,0.6438746438746439,12.0,2
0.35000000000000003,115.0,20667.0,0.6438746438746439,12.0,2
0.4,103.0,18269.0,0.6438746438746439,12.0,2
0.45,86.0,15911.0,0.6438746438746439,12.0,2
0.5,77.0,13975.0,0.6438746438746439,12.0,3
0.55,73.0,12153.0,0.6495726495726496,12.0,11
0.6000000000000001,69.0,10511.0,0.6467236467236467,12.0,17
0.6500000000000001,66.0,8969.0,0.5783475783475783,12.0,36
0.7000000000000001,61.0,7379.0,0.5270655270655271,12.0,58
0.7500000000000001,53.0,5839.0,0.5071225071225072,12.0,75
0.8,45.0,4475.0,0.46153846153846156,12.0,98
0.8500000000000001,36.0,3227.0,-1.0,12.0,121
0.9000000000000001,30.0,2019.0,-1.0,12.0,155
0.9500000000000001,14.0,975.0,-1.0,12.0,227
1.0,5.0,391.0,-1.0,12.0,338
0.0,302.0,67841.0,0.6438746438746439,13.0,2
0.05,242.0,49951.0,0.6438746438746439,13.0,2
0.1,168.0,37143.0,0.6438746438746439,13.0,2
0.15000000000000002,154.0,31321.0,0.6438746438746439,13.0,2
0.2,143.0,27407.0,0.6438746438746439,13.0,2
0.25,135.0,24631.0,0.6438746438746439,13.0,2
0.3,122.0,22167.0,0.6438746438746439,13.0,2
0.35000000000000003,116.0,19849.0,0.6438746438746439,13.0,2
0.4,94.0,17783.0,0.6438746438746439,13.0,2
