threshold,max assoc,n assocs,accuracy,round,n_clusts
0.7000000000000001,72.0,104007.0,-1.0,13.0,193
0.7500000000000001,62.0,70305.0,-1.0,13.0,323
0.8,50.0,43425.0,-1.0,13.0,603
0.8500000000000001,40.0,24123.0,-1.0,13.0,1118
0.9000000000000001,24.0,11323.0,-1.0,13.0,2217
0.9500000000000001,14.0,5353.0,-1.0,13.0,3341
1.0,2.0,3843.0,-1.0,13.0,3813
0.0,1228.0,2106085.0,0.10175255035312582,14.0,2
0.05,579.0,1350645.0,0.10175255035312582,14.0,2
0.1,463.0,1080705.0,0.10175255035312582,14.0,2
0.15000000000000002,382.0,906175.0,0.10175255035312582,14.0,2
0.2,371.0,773765.0,0.10175255035312582,14.0,2
0.25,359.0,667009.0,0.10175255035312582,14.0,2
0.3,309.0,575991.0,0.10175255035312582,14.0,2
0.35000000000000003,240.0,495527.0,0.10175255035312582,14.0,2
0.4,211.0,424085.0,0.10201412503269683,14.0,3
0.45,179.0,359159.0,0.10201412503269683,14.0,7
0.5,142.0,299257.0,0.20062777923097044,14.0,15
0.55,126.0,244877.0,0.20167407794925452,14.0,28
0.6000000000000001,113.0,194621.0,0.2995030081088151,14.0,50
0.6500000000000001,101.0,148863.0,-1.0,14.0,112
0.7000000000000001,78.0,108233.0,-1.0,14.0,186
0.7500000000000001,66.0,73655.0,-1.0,14.0,326
0.8,55.0,45517.0,-1.0,14.0,584
0.8500000000000001,43.0,25143.0,-1.0,14.0,1133
0.9000000000000001,31.0,11899.0,-1.0,14.0,2172
0.9500000000000001,16.0,5619.0,-1.0,14.0,3341
1.0,3.0,3853.0,-1.0,14.0,3810
0.0,1214.0,2042345.0,0.10175255035312582,15.0,2
0.05,645.0,1310407.0,0.10175255035312582,15.0,2
0.1,473.0,1060141.0,0.10175255035312582,15.0,2
0.15000000000000002,375.0,887631.0,0.10175255035312582,15.0,2
0.2,371.0,754873.0,0.10175255035312582,15.0,2
0.25,363.0,648149.0,0.10175255035312582,15.0,2
0.3,326.0,557929.0,0.10175255035312582,15.0,2
0.35000000000000003,273.0,479247.0,0.10175255035312582,15.0,2
0.4,225.0,409151.0,0.10201412503269683,15.0,3
0.45,180.0,345207.0,0.10175255035312582,15.0,4
0.5,148.0,285783.0,0.2001046298718284,15.0,14
0.55,127.0,231171.0,0.3000261574679571,15.0,37
