threshold,max assoc,n assocs,accuracy,round
0.5,124.0,118458.0,0.1025,14.0
0.55,111.0,101080.0,0.2015,14.0
0.6000000000000001,101.0,84964.0,0.201,14.0
0.6500000000000001,91.0,69702.0,0.102,14.0
0.7000000000000001,84.0,55350.0,0.1035,14.0
0.7500000000000001,76.0,42364.0,0.1015,14.0
0.8,56.0,30086.0,0.1005,14.0
0.8500000000000001,41.0,18962.0,0.102,14.0
0.9000000000000001,33.0,9950.0,0.103,14.0
0.9500000000000001,15.0,3854.0,0.1005,14.0
1.0,3.0,2034.0,0.1005,14.0
0.0,899.0,759192.0,0.103,15.0
0.05,451.0,471708.0,0.103,15.0
0.1,338.0,372798.0,0.103,15.0
0.15000000000000002,229.0,320434.0,0.103,15.0
0.2,205.0,278704.0,0.103,15.0
0.25,198.0,241654.0,0.103,15.0
0.3,196.0,210530.0,0.103,15.0
0.35000000000000003,191.0,185194.0,0.103,15.0
0.4,184.0,162096.0,0.103,15.0
0.45,141.0,141162.0,0.103,15.0
0.5,125.0,121968.0,0.103,15.0
0.55,111.0,103770.0,0.1025,15.0
0.6000000000000001,93.0,86922.0,0.102,15.0
0.6500000000000001,87.0,71406.0,0.1815,15.0
0.7000000000000001,81.0,57056.0,0.1785,15.0
0.7500000000000001,67.0,43532.0,0.101,15.0
0.8,51.0,31076.0,0.101,15.0
0.8500000000000001,43.0,19848.0,0.1265,15.0
0.9000000000000001,27.0,10216.0,0.1005,15.0
0.9500000000000001,15.0,3954.0,0.1005,15.0
1.0,3.0,2050.0,0.1005,15.0
0.0,865.0,801424.0,0.1025,16.0
0.05,508.0,452644.0,0.1025,16.0
0.1,300.0,357760.0,0.1025,16.0
0.15000000000000002,234.0,305266.0,0.1025,16.0
0.2,203.0,261874.0,0.1025,16.0
0.25,198.0,227204.0,0.1025,16.0
0.3,195.0,199268.0,0.1025,16.0
0.35000000000000003,183.0,174982.0,0.1025,16.0
0.4,156.0,153206.0,0.1025,16.0
0.45,130.0,132732.0,0.1025,16.0
0.5,121.0,113950.0,0.1025,16.0
0.55,107.0,96814.0,0.1025,16.0
0.6000000000000001,92.0,81234.0,0.103,16.0
0.6500000000000001,86.0,66794.0,0.277,16.0
0.7000000000000001,74.0,53414.0,0.102,16.0
0.7500000000000001,58.0,41064.0,0.1025,16.0
0.8,51.0,29078.0,0.101,16.0
0.8500000000000001,38.0,18390.0,0.1005,16.0
0.9000000000000001,30.0,9458.0,0.105,16.0
0.9500000000000001,14.0,3698.0,0.101,16.0
1.0,4.0,2034.0,0.1005,16.0
