threshold,max assoc,n assocs,accuracy,round
0.8500000000000001,40.0,23585.0,0.10410672246926497,9.0
0.9000000000000001,28.0,11425.0,0.10358357311012294,9.0
0.9500000000000001,15.0,5331.0,0.10253727439183886,9.0
1.0,3.0,3847.0,0.10279884907140989,9.0
0.0,1259.0,2136633.0,0.20036620455139942,10.0
0.05,655.0,1348687.0,0.20036620455139942,10.0
0.1,474.0,1083039.0,0.20036620455139942,10.0
0.15000000000000002,376.0,902519.0,0.20036620455139942,10.0
0.2,361.0,766211.0,0.20036620455139942,10.0
0.25,316.0,654747.0,0.20036620455139942,10.0
0.3,279.0,561621.0,0.20036620455139942,10.0
0.35000000000000003,233.0,481161.0,0.20036620455139942,10.0
0.4,189.0,408755.0,0.20036620455139942,10.0
0.45,157.0,342779.0,0.20036620455139942,10.0
0.5,135.0,283037.0,0.20036620455139942,10.0
0.55,120.0,229449.0,0.10332199843055193,10.0
0.6000000000000001,100.0,181597.0,0.10332199843055193,10.0
0.6500000000000001,86.0,138511.0,0.1030604237509809,10.0
0.7000000000000001,77.0,100807.0,0.10358357311012294,10.0
0.7500000000000001,65.0,68887.0,0.1030604237509809,10.0
0.8,56.0,43707.0,0.10384514778969396,10.0
0.8500000000000001,44.0,24821.0,0.10253727439183886,10.0
0.9000000000000001,34.0,12185.0,0.10332199843055193,10.0
0.9500000000000001,17.0,5669.0,0.10358357311012294,10.0
1.0,3.0,3841.0,0.1030604237509809,10.0
0.0,1213.0,2048039.0,0.20036620455139942,11.0
0.05,601.0,1304563.0,0.20036620455139942,11.0
0.1,442.0,1025309.0,0.20036620455139942,11.0
0.15000000000000002,375.0,855095.0,0.20036620455139942,11.0
0.2,371.0,729895.0,0.20036620455139942,11.0
0.25,339.0,628779.0,0.20036620455139942,11.0
0.3,292.0,542319.0,0.20036620455139942,11.0
0.35000000000000003,226.0,466465.0,0.20036620455139942,11.0
0.4,180.0,398155.0,0.20036620455139942,11.0
0.45,156.0,335943.0,0.20036620455139942,11.0
0.5,135.0,278601.0,0.20062777923097044,11.0
0.55,124.0,227209.0,0.1998430551922574,11.0
0.6000000000000001,109.0,179807.0,0.10253727439183886,11.0
0.6500000000000001,93.0,137143.0,0.10253727439183886,11.0
0.7000000000000001,79.0,99397.0,0.1030604237509809,11.0
0.7500000000000001,64.0,67733.0,0.104368297148836,11.0
0.8,48.0,42055.0,0.10253727439183886,11.0
0.8500000000000001,34.0,23345.0,0.10358357311012294,11.0
0.9000000000000001,24.0,11007.0,0.10332199843055193,11.0
0.9500000000000001,12.0,5269.0,0.1030604237509809,11.0
1.0,2.0,3847.0,0.1030604237509809,11.0
0.0,1191.0,2098613.0,0.20062777923097044,12.0
0.05,603.0,1323401.0,0.20062777923097044,12.0
0.1,486.0,1059521.0,0.20062777923097044,12.0
0.15000000000000002,375.0,883207.0,0.20062777923097044,12.0
0.2,357.0,751969.0,0.20062777923097044,12.0
0.25,321.0,647475.0,0.20062777923097044,12.0
0.3,266.0,559515.0,0.20062777923097044,12.0
0.35000000000000003,224.0,482129.0,0.20062777923097044,12.0
0.4,186.0,412155.0,0.20062777923097044,12.0
0.45,155.0,347537.0,0.20062777923097044,12.0
0.5,132.0,288363.0,0.20036620455139942,12.0
0.55,119.0,234113.0,0.10279884907140989,12.0
0.6000000000000001,108.0,184793.0,0.1030604237509809,12.0
0.6500000000000001,97.0,141055.0,0.10279884907140989,12.0
0.7000000000000001,85.0,102201.0,0.2001046298718284,12.0
0.7500000000000001,71.0,69667.0,0.10332199843055193,12.0
0.8,58.0,43977.0,0.10358357311012294,12.0
0.8500000000000001,44.0,24847.0,0.10410672246926497,12.0
0.9000000000000001,27.0,11975.0,0.1030604237509809,12.0
0.9500000000000001,16.0,5597.0,0.10332199843055193,12.0
1.0,3.0,3841.0,0.10279884907140989,12.0
0.0,1276.0,2083889.0,0.20062777923097044,13.0
0.05,653.0,1346795.0,0.20062777923097044,13.0
0.1,450.0,1085985.0,0.20062777923097044,13.0
0.15000000000000002,377.0,910055.0,0.20062777923097044,13.0
0.2,371.0,777883.0,0.20062777923097044,13.0
0.25,349.0,670775.0,0.20062777923097044,13.0
0.3,296.0,579123.0,0.20062777923097044,13.0
0.35000000000000003,238.0,498223.0,0.20062777923097044,13.0
0.4,197.0,424591.0,0.20062777923097044,13.0
0.45,167.0,357751.0,0.20062777923097044,13.0
0.5,140.0,296593.0,0.20036620455139942,13.0
0.55,119.0,241233.0,0.10253727439183886,13.0
0.6000000000000001,103.0,190477.0,0.10332199843055193,13.0
0.6500000000000001,92.0,144813.0,0.10253727439183886,13.0
0.7000000000000001,78.0,105549.0,0.1030604237509809,13.0
0.7500000000000001,63.0,71697.0,0.10358357311012294,13.0
0.8,50.0,44547.0,0.1030604237509809,13.0
0.8500000000000001,36.0,24793.0,0.10253727439183886,13.0
0.9000000000000001,25.0,11717.0,0.10332199843055193,13.0
0.9500000000000001,12.0,5535.0,0.10332199843055193,13.0
1.0,3.0,3851.0,0.10279884907140989,13.0
0.0,1152.0,2076779.0,0.20088935391054147,14.0
0.05,606.0,1313735.0,0.20088935391054147,14.0
0.1,464.0,1040861.0,0.20088935391054147,14.0
0.15000000000000002,380.0,868909.0,0.20088935391054147,14.0
0.2,372.0,743221.0,0.20088935391054147,14.0
0.25,355.0,639617.0,0.20088935391054147,14.0
0.3,298.0,551151.0,0.20088935391054147,14.0
0.35000000000000003,225.0,472865.0,0.20088935391054147,14.0
0.4,188.0,403589.0,0.20088935391054147,14.0
0.45,163.0,340355.0,0.20088935391054147,14.0
0.5,141.0,282949.0,0.1030604237509809,14.0
0.55,116.0,229389.0,0.1030604237509809,14.0
0.6000000000000001,103.0,181533.0,0.10253727439183886,14.0
0.6500000000000001,90.0,137967.0,0.10279884907140989,14.0
0.7000000000000001,78.0,100053.0,0.10332199843055193,14.0
0.7500000000000001,67.0,68065.0,0.10358357311012294,14.0
0.8,55.0,42379.0,0.10332199843055193,14.0
0.8500000000000001,44.0,23301.0,0.10279884907140989,14.0
0.9000000000000001,31.0,11559.0,0.10332199843055193,14.0
0.9500000000000001,20.0,5523.0,0.1030604237509809,14.0
1.0,3.0,3857.0,0.10358357311012294,14.0
0.0,1281.0,2099651.0,0.298456709390531,15.0
0.05,637.0,1336841.0,0.298456709390531,15.0
0.1,457.0,1061249.0,0.298456709390531,15.0
0.15000000000000002,374.0,883343.0,0.298456709390531,15.0
0.2,365.0,756123.0,0.298456709390531,15.0
0.25,316.0,653783.0,0.298456709390531,15.0
0.3,255.0,565365.0,0.298456709390531,15.0
0.35000000000000003,215.0,487881.0,0.298456709390531,15.0
0.4,187.0,417195.0,0.298456709390531,15.0
0.45,167.0,352747.0,0.298456709390531,15.0
0.5,152.0,293311.0,0.20088935391054147,15.0
0.55,126.0,238265.0,0.20088935391054147,15.0
0.6000000000000001,105.0,188413.0,0.10332199843055193,15.0
0.6500000000000001,94.0,144035.0,0.10410672246926497,15.0
0.7000000000000001,81.0,105027.0,0.1030604237509809,15.0
0.7500000000000001,66.0,71865.0,0.10279884907140989,15.0
0.8,55.0,44699.0,0.10358357311012294,15.0
0.8500000000000001,41.0,24743.0,0.10358357311012294,15.0
0.9000000000000001,29.0,12119.0,0.10253727439183886,15.0
0.9500000000000001,18.0,5677.0,0.10332199843055193,15.0
1.0,4.0,3861.0,0.10279884907140989,15.0
0.0,1292.0,2042585.0,0.20062777923097044,16.0
0.05,652.0,1332339.0,0.20062777923097044,16.0
0.1,458.0,1075105.0,0.20062777923097044,16.0
0.15000000000000002,380.0,902067.0,0.20062777923097044,16.0
0.2,370.0,770049.0,0.20062777923097044,16.0
0.25,329.0,663833.0,0.20062777923097044,16.0
0.3,272.0,573683.0,0.20062777923097044,16.0
0.35000000000000003,236.0,494083.0,0.20062777923097044,16.0
0.4,186.0,423237.0,0.20062777923097044,16.0
0.45,169.0,358721.0,0.20062777923097044,16.0
0.5,140.0,299231.0,0.20088935391054147,16.0
0.55,126.0,244545.0,0.10384514778969396,16.0
0.6000000000000001,115.0,194587.0,0.10358357311012294,16.0
0.6500000000000001,101.0,148651.0,0.1030604237509809,16.0
0.7000000000000001,84.0,107987.0,0.10279884907140989,16.0
0.7500000000000001,66.0,73047.0,0.10358357311012294,16.0
0.8,52.0,45283.0,0.10384514778969396,16.0
0.8500000000000001,39.0,25027.0,0.10332199843055193,16.0
0.9000000000000001,26.0,11909.0,0.10279884907140989,16.0
0.9500000000000001,13.0,5427.0,0.10358357311012294,16.0
1.0,3.0,3841.0,0.10253727439183886,16.0
0.0,1239.0,2129021.0,0.20088935391054147,17.0
0.05,622.0,1300699.0,0.20088935391054147,17.0
0.1,448.0,1051859.0,0.20088935391054147,17.0
0.15000000000000002,375.0,891001.0,0.20088935391054147,17.0
0.2,373.0,761861.0,0.20088935391054147,17.0
0.25,357.0,655427.0,0.20088935391054147,17.0
0.3,310.0,566047.0,0.20088935391054147,17.0
0.35000000000000003,262.0,486765.0,0.20088935391054147,17.0
0.4,216.0,415857.0,0.20088935391054147,17.0
0.45,172.0,351261.0,0.20088935391054147,17.0
0.5,150.0,293171.0,0.20062777923097044,17.0
0.55,130.0,239323.0,0.10279884907140989,17.0
0.6000000000000001,113.0,189981.0,0.10332199843055193,17.0
0.6500000000000001,100.0,145587.0,0.10332199843055193,17.0
0.7000000000000001,85.0,105855.0,0.10279884907140989,17.0
0.7500000000000001,67.0,72099.0,0.10384514778969396,17.0
0.8,55.0,45067.0,0.10253727439183886,17.0
0.8500000000000001,44.0,24861.0,0.10358357311012294,17.0
0.9000000000000001,30.0,11935.0,0.1030604237509809,17.0
0.9500000000000001,15.0,5565.0,0.10332199843055193,17.0
1.0,3.0,3853.0,0.10358357311012294,17.0
0.0,1183.0,2061581.0,0.20036620455139942,18.0
0.05,624.0,1304465.0,0.20036620455139942,18.0
0.1,437.0,1044961.0,0.20036620455139942,18.0
0.15000000000000002,375.0,875813.0,0.20036620455139942,18.0
0.2,371.0,749355.0,0.20036620455139942,18.0
0.25,351.0,645307.0,0.20036620455139942,18.0
0.3,326.0,556073.0,0.20036620455139942,18.0
0.35000000000000003,265.0,478577.0,0.20036620455139942,18.0
0.4,220.0,408199.0,0.20036620455139942,18.0
0.45,174.0,343017.0,0.20036620455139942,18.0
0.5,149.0,284083.0,0.20088935391054147,18.0
0.55,132.0,230839.0,0.20115092859011247,18.0
0.6000000000000001,115.0,182759.0,0.1998430551922574,18.0
0.6500000000000001,104.0,139699.0,0.10253727439183886,18.0
0.7000000000000001,89.0,102053.0,0.10279884907140989,18.0
0.7500000000000001,72.0,69355.0,0.1030604237509809,18.0
0.8,61.0,43747.0,0.10279884907140989,18.0
0.8500000000000001,44.0,24427.0,0.10384514778969396,18.0
0.9000000000000001,32.0,11717.0,0.1030604237509809,18.0
0.9500000000000001,16.0,5395.0,0.10332199843055193,18.0
1.0,3.0,3855.0,0.10253727439183886,18.0
0.0,1245.0,2080813.0,0.20088935391054147,19.0
0.05,650.0,1337483.0,0.20088935391054147,19.0
0.1,467.0,1061499.0,0.20088935391054147,19.0
0.15000000000000002,373.0,883291.0,0.20088935391054147,19.0
0.2,366.0,751419.0,0.20088935391054147,19.0
0.25,333.0,647067.0,0.20088935391054147,19.0
0.3,282.0,558163.0,0.20088935391054147,19.0
0.35000000000000003,241.0,479957.0,0.20088935391054147,19.0
0.4,197.0,409433.0,0.20088935391054147,19.0
0.45,160.0,344801.0,0.20088935391054147,19.0
0.5,137.0,285991.0,0.20062777923097044,19.0
0.55,119.0,232155.0,0.10279884907140989,19.0
0.6000000000000001,110.0,182937.0,0.10253727439183886,19.0
0.6500000000000001,95.0,138877.0,0.10332199843055193,19.0
0.7000000000000001,77.0,100079.0,0.10358357311012294,19.0
0.7500000000000001,60.0,67179.0,0.104368297148836,19.0
0.8,49.0,40979.0,0.1030604237509809,19.0
0.8500000000000001,39.0,22041.0,0.10384514778969396,19.0
0.9000000000000001,25.0,10349.0,0.1030604237509809,19.0
0.9500000000000001,10.0,5065.0,0.10332199843055193,19.0
1.0,2.0,3837.0,0.1030604237509809,19.0
